country,iso3c,date,confirmed,deaths
China,CHN,2020-02-13,59895,1369
China,CHN,2020-02-14,66358,1521
China,CHN,2020-02-15,68413,1663
China,CHN,2020-02-16,70513,1766
China,CHN,2020-02-17,72434,1864
China,CHN,2020-02-18,74211,2003
China,CHN,2020-02-19,74619,2116
China,CHN,2020-02-20,75077,2238
China,CHN,2020-02-21,75550,2238
China,CHN,2020-02-22,77001,2443
China,CHN,2020-02-23,77022,2445
China,CHN,2020-02-24,77241,2595
China,CHN,2020-02-25,77754,2665
China,CHN,2020-02-26,78166,2717
China,CHN,2020-02-27,78600,2746
China,CHN,2020-02-28,78928,2790
China,CHN,2020-02-29,79356,2837
China,CHN,2020-03-01,79932,2872
China,CHN,2020-03-02,80136,2914
China,CHN,2020-03-03,80261,2947
China,CHN,2020-03-04,80386,2983
China,CHN,2020-03-05,80537,3015
China,CHN,2020-03-06,80690,3044
China,CHN,2020-03-07,80770,3072
China,CHN,2020-03-08,80823,3100
China,CHN,2020-03-09,80860,3123
China,CHN,2020-03-10,80887,3139
China,CHN,2020-03-11,80921,3161
China,CHN,2020-03-12,80932,3172
China,CHN,2020-03-13,80945,3180
China,CHN,2020-03-14,80977,3193
China,CHN,2020-03-15,81003,3203
China,CHN,2020-03-16,81033,3217
China,CHN,2020-03-17,81058,3230
China,CHN,2020-03-18,81102,3241
China,CHN,2020-03-19,81156,3249
China,CHN,2020-03-20,81250,3253
China,CHN,2020-03-21,81305,3259
China,CHN,2020-03-22,81435,3274
China,CHN,2020-03-23,81498,3274
China,CHN,2020-03-24,81591,3281
China,CHN,2020-03-25,81661,3285
China,CHN,2020-03-26,81782,3291
China,CHN,2020-03-27,81897,3296
China,CHN,2020-03-28,81999,3299
China,CHN,2020-03-29,82122,3304
China,CHN,2020-03-30,82198,3308
China,CHN,2020-03-31,82279,3309
China,CHN,2020-04-01,82361,3316
China,CHN,2020-04-02,82432,3322
China,CHN,2020-04-03,82511,3326
China,CHN,2020-04-04,82543,3330
China,CHN,2020-04-05,82602,3333
China,CHN,2020-04-06,82665,3335
China,CHN,2020-04-07,82718,3335
China,CHN,2020-04-08,82809,3337
China,CHN,2020-04-09,82883,3339
China,CHN,2020-04-10,82941,3340
China,CHN,2020-04-11,83014,3343
Colombia,COL,2020-01-22,0,0
Colombia,COL,2020-01-23,0,0
Colombia,COL,2020-01-24,0,0
Colombia,COL,2020-01-25,0,0
Colombia,COL,2020-01-26,0,0
Colombia,COL,2020-01-27,0,0
Colombia,COL,2020-01-28,0,0
Colombia,COL,2020-01-29,0,0
Colombia,COL,2020-01-30,0,0
Colombia,COL,2020-01-31,0,0
Colombia,COL,2020-02-01,0,0
Colombia,COL,2020-02-02,0,0
Colombia,COL,2020-02-03,0,0
Colombia,COL,2020-02-04,0,0
Colombia,COL,2020-02-05,0,0
Colombia,COL,2020-02-06,0,0
Colombia,COL,2020-02-07,0,0
Colombia,COL,2020-02-08,0,0
Colombia,COL,2020-02-09,0,0
Colombia,COL,2020-02-10,0,0
Colombia,COL,2020-02-11,0,0
Colombia,COL,2020-02-12,0,0
Colombia,COL,2020-02-13,0,0
Colombia,COL,2020-02-14,0,0
Colombia,COL,2020-02-15,0,0
Colombia,COL,2020-02-16,0,0
Colombia,COL,2020-02-17,0,0
Colombia,COL,2020-02-18,0,0
Colombia,COL,2020-02-19,0,0
Colombia,COL,2020-02-20,0,0
Colombia,COL,2020-02-21,0,0
Colombia,COL,2020-02-22,0,0
Colombia,COL,2020-02-23,0,0
Colombia,COL,2020-02-24,0,0
Colombia,COL,2020-02-25,0,0
Colombia,COL,2020-02-26,0,0
Colombia,COL,2020-02-27,0,0
Colombia,COL,2020-02-28,0,0
Colombia,COL,2020-02-29,0,0
Colombia,COL,2020-03-01,0,0
Colombia,COL,2020-03-02,0,0
Colombia,COL,2020-03-03,0,0
Colombia,COL,2020-03-04,0,0
Colombia,COL,2020-03-05,0,0
Colombia,COL,2020-03-06,1,0
Colombia,COL,2020-03-07,1,0
Colombia,COL,2020-03-08,1,0
Colombia,COL,2020-03-09,1,0
Colombia,COL,2020-03-10,3,0
Colombia,COL,2020-03-11,9,0
Colombia,COL,2020-03-12,9,0
Colombia,COL,2020-03-13,13,0
Colombia,COL,2020-03-14,22,0
Colombia,COL,2020-03-15,34,0
Colombia,COL,2020-03-16,54,0
Colombia,COL,2020-03-17,65,0
Colombia,COL,2020-03-18,93,0
Colombia,COL,2020-03-19,102,0
Colombia,COL,2020-03-20,128,0
Colombia,COL,2020-03-21,196,0
Colombia,COL,2020-03-22,231,2
Colombia,COL,2020-03-23,277,3
Colombia,COL,2020-03-24,378,3
Colombia,COL,2020-03-25,470,4
Colombia,COL,2020-03-26,491,6
Colombia,COL,2020-03-27,539,6
Colombia,COL,2020-03-28,608,6
Colombia,COL,2020-03-29,702,10
Colombia,COL,2020-03-30,798,12
Colombia,COL,2020-03-31,906,16
Colombia,COL,2020-04-01,1065,17
Colombia,COL,2020-04-02,1161,19
Colombia,COL,2020-04-03,1267,25
Colombia,COL,2020-04-04,1406,32
Colombia,COL,2020-04-05,1485,35
Colombia,COL,2020-04-06,1579,46
Colombia,COL,2020-04-07,1780,50
Colombia,COL,2020-04-08,2054,54
Colombia,COL,2020-04-09,2223,69
Colombia,COL,2020-04-10,2473,80
Colombia,COL,2020-04-11,2709,100
Congo (Brazzaville),COG,2020-01-22,0,0
Congo (Brazzaville),COG,2020-01-23,0,0
Congo (Brazzaville),COG,2020-01-24,0,0
Congo (Brazzaville),COG,2020-01-25,0,0
Congo (Brazzaville),COG,2020-01-26,0,0
Congo (Brazzaville),COG,2020-01-27,0,0
Congo (Brazzaville),COG,2020-01-28,0,0
Congo (Brazzaville),COG,2020-01-29,0,0
Congo (Brazzaville),COG,2020-01-30,0,0
Congo (Brazzaville),COG,2020-01-31,0,0
Congo (Brazzaville),COG,2020-02-01,0,0
Congo (Brazzaville),COG,2020-02-02,0,0
Congo (Brazzaville),COG,2020-02-03,0,0
Congo (Brazzaville),COG,2020-02-04,0,0
Congo (Brazzaville),COG,2020-02-05,0,0
Congo (Brazzaville),COG,2020-02-06,0,0
Congo (Brazzaville),COG,2020-02-07,0,0
Congo (Brazzaville),COG,2020-02-08,0,0
Congo (Brazzaville),COG,2020-02-09,0,0
Congo (Brazzaville),COG,2020-02-10,0,0
Congo (Brazzaville),COG,2020-02-11,0,0
Congo (Brazzaville),COG,2020-02-12,0,0
Congo (Brazzaville),COG,2020-02-13,0,0
Congo (Brazzaville),COG,2020-02-14,0,0
Congo (Brazzaville),COG,2020-02-15,0,0
Congo (Brazzaville),COG,2020-02-16,0,0
Congo (Brazzaville),COG,2020-02-17,0,0
Congo (Brazzaville),COG,2020-02-18,0,0
Congo (Brazzaville),COG,2020-02-19,0,0
Congo (Brazzaville),COG,2020-02-20,0,0
Congo (Brazzaville),COG,2020-02-21,0,0
Congo (Brazzaville),COG,2020-02-22,0,0
Congo (Brazzaville),COG,2020-02-23,0,0
Congo (Brazzaville),COG,2020-02-24,0,0
Congo (Brazzaville),COG,2020-02-25,0,0
Congo (Brazzaville),COG,2020-02-26,0,0
Congo (Brazzaville),COG,2020-02-27,0,0
Congo (Brazzaville),COG,2020-02-28,0,0
Congo (Brazzaville),COG,2020-02-29,0,0
Congo (Brazzaville),COG,2020-03-01,0,0
Congo (Brazzaville),COG,2020-03-02,0,0
Congo (Brazzaville),COG,2020-03-03,0,0
Congo (Brazzaville),COG,2020-03-04,0,0
Congo (Brazzaville),COG,2020-03-05,0,0
Congo (Brazzaville),COG,2020-03-06,0,0
Congo (Brazzaville),COG,2020-03-07,0,0
Congo (Brazzaville),COG,2020-03-08,0,0
Congo (Brazzaville),COG,2020-03-09,0,0
Congo (Brazzaville),COG,2020-03-10,0,0
Congo (Brazzaville),COG,2020-03-11,0,0
Congo (Brazzaville),COG,2020-03-12,0,0
Congo (Brazzaville),COG,2020-03-13,0,0
Congo (Brazzaville),COG,2020-03-14,0,0
Congo (Brazzaville),COG,2020-03-15,1,0
Congo (Brazzaville),COG,2020-03-16,1,0
Congo (Brazzaville),COG,2020-03-17,1,0
Congo (Brazzaville),COG,2020-03-18,1,0
Congo (Brazzaville),COG,2020-03-19,3,0
Congo (Brazzaville),COG,2020-03-20,3,0
Congo (Brazzaville),COG,2020-03-21,3,0
Congo (Brazzaville),COG,2020-03-22,3,0
Congo (Brazzaville),COG,2020-03-23,4,0
Congo (Brazzaville),COG,2020-03-24,4,0
Congo (Brazzaville),COG,2020-03-25,4,0
Congo (Brazzaville),COG,2020-03-26,4,0
Congo (Brazzaville),COG,2020-03-27,4,0
Congo (Brazzaville),COG,2020-03-28,4,0
Congo (Brazzaville),COG,2020-03-29,19,0
Congo (Brazzaville),COG,2020-03-30,19,0
Congo (Brazzaville),COG,2020-03-31,19,0
Congo (Brazzaville),COG,2020-04-01,19,0
Congo (Brazzaville),COG,2020-04-02,22,2
Congo (Brazzaville),COG,2020-04-03,22,2
Congo (Brazzaville),COG,2020-04-04,22,2
Congo (Brazzaville),COG,2020-04-05,45,5
Congo (Brazzaville),COG,2020-04-06,45,5
Congo (Brazzaville),COG,2020-04-07,45,5
Congo (Brazzaville),COG,2020-04-08,45,5
Congo (Brazzaville),COG,2020-04-09,60,5
Congo (Brazzaville),COG,2020-04-10,60,5
Congo (Brazzaville),COG,2020-04-11,60,5
Congo (Kinshasa),COD,2020-01-22,0,0
Congo (Kinshasa),COD,2020-01-23,0,0
Congo (Kinshasa),COD,2020-01-24,0,0
Congo (Kinshasa),COD,2020-01-25,0,0
Congo (Kinshasa),COD,2020-01-26,0,0
Congo (Kinshasa),COD,2020-01-27,0,0
Congo (Kinshasa),COD,2020-01-28,0,0
Congo (Kinshasa),COD,2020-01-29,0,0
Congo (Kinshasa),COD,2020-01-30,0,0
Congo (Kinshasa),COD,2020-01-31,0,0
Congo (Kinshasa),COD,2020-02-01,0,0
Congo (Kinshasa),COD,2020-02-02,0,0
Congo (Kinshasa),COD,2020-02-03,0,0
Congo (Kinshasa),COD,2020-02-04,0,0
Congo (Kinshasa),COD,2020-02-05,0,0
Congo (Kinshasa),COD,2020-02-06,0,0
Congo (Kinshasa),COD,2020-02-07,0,0
Congo (Kinshasa),COD,2020-02-08,0,0
Congo (Kinshasa),COD,2020-02-09,0,0
Congo (Kinshasa),COD,2020-02-10,0,0
Congo (Kinshasa),COD,2020-02-11,0,0
Congo (Kinshasa),COD,2020-02-12,0,0
Congo (Kinshasa),COD,2020-02-13,0,0
Congo (Kinshasa),COD,2020-02-14,0,0
Congo (Kinshasa),COD,2020-02-15,0,0
Congo (Kinshasa),COD,2020-02-16,0,0
Congo (Kinshasa),COD,2020-02-17,0,0
Congo (Kinshasa),COD,2020-02-18,0,0
Congo (Kinshasa),COD,2020-02-19,0,0
Congo (Kinshasa),COD,2020-02-20,0,0
Congo (Kinshasa),COD,2020-02-21,0,0
Congo (Kinshasa),COD,2020-02-22,0,0
Congo (Kinshasa),COD,2020-02-23,0,0
Congo (Kinshasa),COD,2020-02-24,0,0
Congo (Kinshasa),COD,2020-02-25,0,0
Congo (Kinshasa),COD,2020-02-26,0,0
Congo (Kinshasa),COD,2020-02-27,0,0
Congo (Kinshasa),COD,2020-02-28,0,0
Congo (Kinshasa),COD,2020-02-29,0,0
Congo (Kinshasa),COD,2020-03-01,0,0
Congo (Kinshasa),COD,2020-03-02,0,0
Congo (Kinshasa),COD,2020-03-03,0,0
Congo (Kinshasa),COD,2020-03-04,0,0
Congo (Kinshasa),COD,2020-03-05,0,0
Congo (Kinshasa),COD,2020-03-06,0,0
Congo (Kinshasa),COD,2020-03-07,0,0
Congo (Kinshasa),COD,2020-03-08,0,0
Congo (Kinshasa),COD,2020-03-09,0,0
Congo (Kinshasa),COD,2020-03-10,0,0
Congo (Kinshasa),COD,2020-03-11,1,0
Congo (Kinshasa),COD,2020-03-12,1,0
Congo (Kinshasa),COD,2020-03-13,2,0
Congo (Kinshasa),COD,2020-03-14,2,0
Congo (Kinshasa),COD,2020-03-15,2,0
Congo (Kinshasa),COD,2020-03-16,2,0
Congo (Kinshasa),COD,2020-03-17,3,0
Congo (Kinshasa),COD,2020-03-18,4,0
Congo (Kinshasa),COD,2020-03-19,14,0
Congo (Kinshasa),COD,2020-03-20,18,0
Congo (Kinshasa),COD,2020-03-21,23,1
Congo (Kinshasa),COD,2020-03-22,30,1
Congo (Kinshasa),COD,2020-03-23,36,1
Congo (Kinshasa),COD,2020-03-24,45,2
Congo (Kinshasa),COD,2020-03-25,48,2
Congo (Kinshasa),COD,2020-03-26,51,3
Congo (Kinshasa),COD,2020-03-27,51,3
Congo (Kinshasa),COD,2020-03-28,65,6
Congo (Kinshasa),COD,2020-03-29,65,6
Congo (Kinshasa),COD,2020-03-30,81,8
Congo (Kinshasa),COD,2020-03-31,98,8
Congo (Kinshasa),COD,2020-04-01,109,9
Congo (Kinshasa),COD,2020-04-02,134,13
Congo (Kinshasa),COD,2020-04-03,134,13
Congo (Kinshasa),COD,2020-04-04,154,18
Congo (Kinshasa),COD,2020-04-05,154,18
Congo (Kinshasa),COD,2020-04-06,161,18
Congo (Kinshasa),COD,2020-04-07,180,18
Congo (Kinshasa),COD,2020-04-08,180,18
Congo (Kinshasa),COD,2020-04-09,180,18
Congo (Kinshasa),COD,2020-04-10,215,20
Congo (Kinshasa),COD,2020-04-11,223,20
Costa Rica,CRI,2020-01-22,0,0
Costa Rica,CRI,2020-01-23,0,0
Costa Rica,CRI,2020-01-24,0,0
Costa Rica,CRI,2020-01-25,0,0
Costa Rica,CRI,2020-01-26,0,0
Costa Rica,CRI,2020-01-27,0,0
Costa Rica,CRI,2020-01-28,0,0
Costa Rica,CRI,2020-01-29,0,0
Costa Rica,CRI,2020-01-30,0,0
Costa Rica,CRI,2020-01-31,0,0
Costa Rica,CRI,2020-02-01,0,0
Costa Rica,CRI,2020-02-02,0,0
Costa Rica,CRI,2020-02-03,0,0
Costa Rica,CRI,2020-02-04,0,0
Costa Rica,CRI,2020-02-05,0,0
Costa Rica,CRI,2020-02-06,0,0
Costa Rica,CRI,2020-02-07,0,0
Costa Rica,CRI,2020-02-08,0,0
Costa Rica,CRI,2020-02-09,0,0
Costa Rica,CRI,2020-02-10,0,0
Costa Rica,CRI,2020-02-11,0,0
Costa Rica,CRI,2020-02-12,0,0
Costa Rica,CRI,2020-02-13,0,0
Costa Rica,CRI,2020-02-14,0,0
Costa Rica,CRI,2020-02-15,0,0
Costa Rica,CRI,2020-02-16,0,0
Costa Rica,CRI,2020-02-17,0,0
Costa Rica,CRI,2020-02-18,0,0
Costa Rica,CRI,2020-02-19,0,0
Costa Rica,CRI,2020-02-20,0,0
Costa Rica,CRI,2020-02-21,0,0
Costa Rica,CRI,2020-02-22,0,0
Costa Rica,CRI,2020-02-23,0,0
Costa Rica,CRI,2020-02-24,0,0
Costa Rica,CRI,2020-02-25,0,0
Costa Rica,CRI,2020-02-26,0,0
Costa Rica,CRI,2020-02-27,0,0
Costa Rica,CRI,2020-02-28,0,0
Costa Rica,CRI,2020-02-29,0,0
Costa Rica,CRI,2020-03-01,0,0
Costa Rica,CRI,2020-03-02,0,0
Costa Rica,CRI,2020-03-03,0,0
Costa Rica,CRI,2020-03-04,0,0
Costa Rica,CRI,2020-03-05,0,0
Costa Rica,CRI,2020-03-06,1,0
Costa Rica,CRI,2020-03-07,1,0
Costa Rica,CRI,2020-03-08,5,0
Costa Rica,CRI,2020-03-09,9,0
Costa Rica,CRI,2020-03-10,9,0
Costa Rica,CRI,2020-03-11,13,0
Costa Rica,CRI,2020-03-12,22,0
Costa Rica,CRI,2020-03-13,23,0
Costa Rica,CRI,2020-03-14,26,0
Costa Rica,CRI,2020-03-15,27,0
Costa Rica,CRI,2020-03-16,35,0
Costa Rica,CRI,2020-03-17,41,0
Costa Rica,CRI,2020-03-18,50,0
Costa Rica,CRI,2020-03-19,69,1
Costa Rica,CRI,2020-03-20,89,1
Costa Rica,CRI,2020-03-21,117,2
Costa Rica,CRI,2020-03-22,134,2
Costa Rica,CRI,2020-03-23,158,2
Costa Rica,CRI,2020-03-24,177,2
Costa Rica,CRI,2020-03-25,201,2
Costa Rica,CRI,2020-03-26,231,2
Costa Rica,CRI,2020-03-27,263,2
Costa Rica,CRI,2020-03-28,295,2
Costa Rica,CRI,2020-03-29,314,2
Costa Rica,CRI,2020-03-30,330,2
Costa Rica,CRI,2020-03-31,347,2
Costa Rica,CRI,2020-04-01,375,2
Costa Rica,CRI,2020-04-02,396,2
Costa Rica,CRI,2020-04-03,416,2
Costa Rica,CRI,2020-04-04,435,2
Costa Rica,CRI,2020-04-05,454,2
Costa Rica,CRI,2020-04-06,467,2
Costa Rica,CRI,2020-04-07,483,2
Costa Rica,CRI,2020-04-08,502,3
Costa Rica,CRI,2020-04-09,539,3
Costa Rica,CRI,2020-04-10,558,3
Costa Rica,CRI,2020-04-11,577,3
Cote d'Ivoire,CIV,2020-01-22,0,0
Cote d'Ivoire,CIV,2020-01-23,0,0
Cote d'Ivoire,CIV,2020-01-24,0,0
Cote d'Ivoire,CIV,2020-01-25,0,0
Cote d'Ivoire,CIV,2020-01-26,0,0
Cote d'Ivoire,CIV,2020-01-27,0,0
Cote d'Ivoire,CIV,2020-01-28,0,0
Cote d'Ivoire,CIV,2020-01-29,0,0
Cote d'Ivoire,CIV,2020-01-30,0,0
Cote d'Ivoire,CIV,2020-01-31,0,0
Cote d'Ivoire,CIV,2020-02-01,0,0
Cote d'Ivoire,CIV,2020-02-02,0,0
Cote d'Ivoire,CIV,2020-02-03,0,0
Cote d'Ivoire,CIV,2020-02-04,0,0
Cote d'Ivoire,CIV,2020-02-05,0,0
Cote d'Ivoire,CIV,2020-02-06,0,0
Cote d'Ivoire,CIV,2020-02-07,0,0
Cote d'Ivoire,CIV,2020-02-08,0,0
Cote d'Ivoire,CIV,2020-02-09,0,0
Cote d'Ivoire,CIV,2020-02-10,0,0
Cote d'Ivoire,CIV,2020-02-11,0,0
Cote d'Ivoire,CIV,2020-02-12,0,0
Cote d'Ivoire,CIV,2020-02-13,0,0
Cote d'Ivoire,CIV,2020-02-14,0,0
Cote d'Ivoire,CIV,2020-02-15,0,0
Cote d'Ivoire,CIV,2020-02-16,0,0
Cote d'Ivoire,CIV,2020-02-17,0,0
Cote d'Ivoire,CIV,2020-02-18,0,0
Cote d'Ivoire,CIV,2020-02-19,0,0
Cote d'Ivoire,CIV,2020-02-20,0,0
Cote d'Ivoire,CIV,2020-02-21,0,0
Cote d'Ivoire,CIV,2020-02-22,0,0
Cote d'Ivoire,CIV,2020-02-23,0,0
Cote d'Ivoire,CIV,2020-02-24,0,0
Cote d'Ivoire,CIV,2020-02-25,0,0
Cote d'Ivoire,CIV,2020-02-26,0,0
Cote d'Ivoire,CIV,2020-02-27,0,0
Cote d'Ivoire,CIV,2020-02-28,0,0
Cote d'Ivoire,CIV,2020-02-29,0,0
Cote d'Ivoire,CIV,2020-03-01,0,0
Cote d'Ivoire,CIV,2020-03-02,0,0
Cote d'Ivoire,CIV,2020-03-03,0,0
Cote d'Ivoire,CIV,2020-03-04,0,0
Cote d'Ivoire,CIV,2020-03-05,0,0
Cote d'Ivoire,CIV,2020-03-06,0,0
Cote d'Ivoire,CIV,2020-03-07,0,0
Cote d'Ivoire,CIV,2020-03-08,0,0
Cote d'Ivoire,CIV,2020-03-09,0,0
Cote d'Ivoire,CIV,2020-03-10,0,0
Cote d'Ivoire,CIV,2020-03-11,1,0
Cote d'Ivoire,CIV,2020-03-12,1,0
Cote d'Ivoire,CIV,2020-03-13,1,0
Cote d'Ivoire,CIV,2020-03-14,1,0
Cote d'Ivoire,CIV,2020-03-15,1,0
Cote d'Ivoire,CIV,2020-03-16,1,0
Cote d'Ivoire,CIV,2020-03-17,5,0
Cote d'Ivoire,CIV,2020-03-18,6,0
Cote d'Ivoire,CIV,2020-03-19,9,0
Cote d'Ivoire,CIV,2020-03-20,9,0
Cote d'Ivoire,CIV,2020-03-21,14,0
Cote d'Ivoire,CIV,2020-03-22,14,0
Cote d'Ivoire,CIV,2020-03-23,25,0
Cote d'Ivoire,CIV,2020-03-24,73,0
Cote d'Ivoire,CIV,2020-03-25,80,0
Cote d'Ivoire,CIV,2020-03-26,96,0
Cote d'Ivoire,CIV,2020-03-27,101,0
Cote d'Ivoire,CIV,2020-03-28,101,0
Cote d'Ivoire,CIV,2020-03-29,165,1
Cote d'Ivoire,CIV,2020-03-30,168,1
Cote d'Ivoire,CIV,2020-03-31,179,1
Cote d'Ivoire,CIV,2020-04-01,190,1
Cote d'Ivoire,CIV,2020-04-02,194,1
Cote d'Ivoire,CIV,2020-04-03,218,1
Cote d'Ivoire,CIV,2020-04-04,245,1
Cote d'Ivoire,CIV,2020-04-05,261,3
Cote d'Ivoire,CIV,2020-04-06,323,3
Cote d'Ivoire,CIV,2020-04-07,349,3
Cote d'Ivoire,CIV,2020-04-08,384,3
Cote d'Ivoire,CIV,2020-04-09,444,3
Cote d'Ivoire,CIV,2020-04-10,444,3
Cote d'Ivoire,CIV,2020-04-11,533,4
Croatia,HRV,2020-01-22,0,0
Croatia,HRV,2020-01-23,0,0
Croatia,HRV,2020-01-24,0,0
Croatia,HRV,2020-01-25,0,0
Croatia,HRV,2020-01-26,0,0
Croatia,HRV,2020-01-27,0,0
Croatia,HRV,2020-01-28,0,0
Croatia,HRV,2020-01-29,0,0
Croatia,HRV,2020-01-30,0,0
Croatia,HRV,2020-01-31,0,0
Croatia,HRV,2020-02-01,0,0
Croatia,HRV,2020-02-02,0,0
Croatia,HRV,2020-02-03,0,0
Croatia,HRV,2020-02-04,0,0
Croatia,HRV,2020-02-05,0,0
Croatia,HRV,2020-02-06,0,0
Croatia,HRV,2020-02-07,0,0
Croatia,HRV,2020-02-08,0,0
Croatia,HRV,2020-02-09,0,0
Croatia,HRV,2020-02-10,0,0
Croatia,HRV,2020-02-11,0,0
Croatia,HRV,2020-02-12,0,0
Croatia,HRV,2020-02-13,0,0
Croatia,HRV,2020-02-14,0,0
Croatia,HRV,2020-02-15,0,0
Croatia,HRV,2020-02-16,0,0
Croatia,HRV,2020-02-17,0,0
Croatia,HRV,2020-02-18,0,0
Croatia,HRV,2020-02-19,0,0
Croatia,HRV,2020-02-20,0,0
Croatia,HRV,2020-02-21,0,0
Croatia,HRV,2020-02-22,0,0
Croatia,HRV,2020-02-23,0,0
Croatia,HRV,2020-02-24,0,0
Croatia,HRV,2020-02-25,1,0
Croatia,HRV,2020-02-26,3,0
Croatia,HRV,2020-02-27,3,0
Croatia,HRV,2020-02-28,5,0
Croatia,HRV,2020-02-29,6,0
Croatia,HRV,2020-03-01,7,0
Croatia,HRV,2020-03-02,7,0
Croatia,HRV,2020-03-03,9,0
Croatia,HRV,2020-03-04,10,0
Croatia,HRV,2020-03-05,10,0
Croatia,HRV,2020-03-06,11,0
Croatia,HRV,2020-03-07,12,0
Croatia,HRV,2020-03-08,12,0
Croatia,HRV,2020-03-09,12,0
Croatia,HRV,2020-03-10,14,0
Croatia,HRV,2020-03-11,19,0
Croatia,HRV,2020-03-12,19,0
Croatia,HRV,2020-03-13,32,0
Croatia,HRV,2020-03-14,38,0
Croatia,HRV,2020-03-15,49,0
Croatia,HRV,2020-03-16,57,0
Croatia,HRV,2020-03-17,65,0
Croatia,HRV,2020-03-18,81,0
Croatia,HRV,2020-03-19,105,1
Croatia,HRV,2020-03-20,128,1
Croatia,HRV,2020-03-21,206,1
Croatia,HRV,2020-03-22,254,1
Croatia,HRV,2020-03-23,315,1
Croatia,HRV,2020-03-24,382,1
Croatia,HRV,2020-03-25,442,1
Croatia,HRV,2020-03-26,495,3
Croatia,HRV,2020-03-27,586,3
Croatia,HRV,2020-03-28,657,5
Croatia,HRV,2020-03-29,713,6
Croatia,HRV,2020-03-30,790,6
Croatia,HRV,2020-03-31,867,6
Croatia,HRV,2020-04-01,963,6
Croatia,HRV,2020-04-02,1011,7
Croatia,HRV,2020-04-03,1079,8
Croatia,HRV,2020-04-04,1126,12
Croatia,HRV,2020-04-05,1182,15
Croatia,HRV,2020-04-06,1222,16
Croatia,HRV,2020-04-07,1282,18
Croatia,HRV,2020-04-08,1343,19
Croatia,HRV,2020-04-09,1407,20
Croatia,HRV,2020-04-10,1495,21
Croatia,HRV,2020-04-11,1534,21
Diamond Princess,NA,2020-01-22,0,0
Diamond Princess,NA,2020-01-23,0,0
Diamond Princess,NA,2020-01-24,0,0
Diamond Princess,NA,2020-01-25,0,0
Diamond Princess,NA,2020-01-26,0,0
Diamond Princess,NA,2020-01-27,0,0
Diamond Princess,NA,2020-01-28,0,0
Diamond Princess,NA,2020-01-29,0,0
Diamond Princess,NA,2020-01-30,0,0
Diamond Princess,NA,2020-01-31,0,0
Diamond Princess,NA,2020-02-01,0,0
Diamond Princess,NA,2020-02-02,0,0
Diamond Princess,NA,2020-02-03,0,0
Diamond Princess,NA,2020-02-04,0,0
Diamond Princess,NA,2020-02-05,0,0
Diamond Princess,NA,2020-02-06,0,0
Diamond Princess,NA,2020-02-07,61,0
Diamond Princess,NA,2020-02-08,61,0
Diamond Princess,NA,2020-02-09,64,0
Diamond Princess,NA,2020-02-10,135,0
Diamond Princess,NA,2020-02-11,135,0
Diamond Princess,NA,2020-02-12,175,0
Diamond Princess,NA,2020-02-13,175,0
Diamond Princess,NA,2020-02-14,218,0
Diamond Princess,NA,2020-02-15,285,0
Diamond Princess,NA,2020-02-16,355,0
Diamond Princess,NA,2020-02-17,454,0
Diamond Princess,NA,2020-02-18,542,0
Diamond Princess,NA,2020-02-19,621,0
Diamond Princess,NA,2020-02-20,634,2
Diamond Princess,NA,2020-02-21,634,2
Diamond Princess,NA,2020-02-22,634,2
Diamond Princess,NA,2020-02-23,691,3
Diamond Princess,NA,2020-02-24,691,3
Diamond Princess,NA,2020-02-25,691,3
Diamond Princess,NA,2020-02-26,705,4
Diamond Princess,NA,2020-02-27,705,4
Diamond Princess,NA,2020-02-28,705,6
Diamond Princess,NA,2020-02-29,705,6
Diamond Princess,NA,2020-03-01,705,6
Diamond Princess,NA,2020-03-02,705,6
Diamond Princess,NA,2020-03-03,706,6
Diamond Princess,NA,2020-03-04,706,6
Diamond Princess,NA,2020-03-05,706,6
Diamond Princess,NA,2020-03-06,706,6
Diamond Princess,NA,2020-03-07,706,6
Diamond Princess,NA,2020-03-08,706,6
Diamond Princess,NA,2020-03-09,706,6
Diamond Princess,NA,2020-03-10,706,6
Diamond Princess,NA,2020-03-11,706,7
Diamond Princess,NA,2020-03-12,706,7
Diamond Princess,NA,2020-03-13,706,7
Diamond Princess,NA,2020-03-14,706,7
Diamond Princess,NA,2020-03-15,706,7
Diamond Princess,NA,2020-03-16,706,7
Diamond Princess,NA,2020-03-17,706,7
Diamond Princess,NA,2020-03-18,712,7
Diamond Princess,NA,2020-03-19,712,7
Diamond Princess,NA,2020-03-20,712,7
Diamond Princess,NA,2020-03-21,712,8
Diamond Princess,NA,2020-03-22,712,8
Diamond Princess,NA,2020-03-23,712,8
Diamond Princess,NA,2020-03-24,712,10
Diamond Princess,NA,2020-03-25,712,10
Diamond Princess,NA,2020-03-26,712,10
Diamond Princess,NA,2020-03-27,712,10
Diamond Princess,NA,2020-03-28,712,10
Diamond Princess,NA,2020-03-29,712,10
Diamond Princess,NA,2020-03-30,712,10
Diamond Princess,NA,2020-03-31,712,10
Diamond Princess,NA,2020-04-01,712,11
Diamond Princess,NA,2020-04-02,712,11
Diamond Princess,NA,2020-04-03,712,11
Diamond Princess,NA,2020-04-04,712,11
Diamond Princess,NA,2020-04-05,712,11
Diamond Princess,NA,2020-04-06,712,11
Diamond Princess,NA,2020-04-07,712,11
Diamond Princess,NA,2020-04-08,712,11
Diamond Princess,NA,2020-04-09,712,11
